text,label
"A Warehouse Assistant position is now open at Thandeka Group 719, Nelspruit. Remuneration is R7936 per month, in line with industry norms. Responsibilities cover the standard scope of a warehouse assistant role at this level. Candidates should have a Grade 12 qualification and some relevant work history. Please apply directly through Indeed with an updated CV. We do not charge any fee at any stage of hiring. Shortlisted candidates hear back within ten working days.",0
"A Administrator position is now open at Nomvula Retail 669, Johannesburg. Salary offered is R11575 per month, negotiable based on experience. Duties include general administrator responsibilities as outlined in the attached job description. Candidates should have a Grade 12 qualification and some relevant work history. Interested candidates can send a CV through our listing on Careers24. We do not charge any fee at any stage of hiring. Shortlisted candidates hear back within ten working days.",0
"A General Worker position is now open at Lerato Logistics 662, Pretoria. Salary offered is R5403 per month, negotiable based on experience. Responsibilities cover the standard scope of a general worker role at this level. Minimum requirement: Matric certificate, relevant experience preferred. To apply, submit your CV via our official careers page at careers.leratologistics662.co.za. Shortlisted candidates will be contacted for an interview within two weeks. No fees of any kind are charged during recruitment.",0
We're looking for a Receptionist to join Mpho (Pty) Ltd 728 in Johannesburg. The role pays R6503/month depending on relevant experience. Responsibilities cover the standard scope of a receptionist role at this level. A completed Matric and prior experience in a similar role is preferred. Please apply directly through Pnet with an updated CV. We do not charge any fee at any stage of hiring. Shortlisted candidates hear back within ten working days.,0
"A Cashier position is now open at Karabo (Pty) Ltd 412, Cape Town. Salary offered is R7502 per month, negotiable based on experience. Responsibilities cover the standard scope of a cashier role at this level. Minimum requirement: Matric certificate, relevant experience preferred. Please apply directly through Indeed with an updated CV. Shortlisted candidates will be contacted for an interview within two weeks. No fees of any kind are charged during recruitment.",0
"We're looking for a Cashier to join Thandeka (Pty) Ltd 397 in Kimberley. Salary offered is R6081 per month, negotiable based on experience. Responsibilities cover the standard scope of a cashier role at this level. Candidates should have a Grade 12 qualification and some relevant work history. Please apply directly through Indeed with an updated CV. Only shortlisted applicants will be contacted. This process is entirely free of charge to candidates.",0
"Sizwe (Pty) Ltd 166 has a vacancy for a Cashier in the Johannesburg area. Salary offered is R8061 per month, negotiable based on experience. The successful candidate will handle day-to-day cashier tasks for the team. A completed Matric and prior experience in a similar role is preferred. Please apply directly through Pnet with an updated CV. We do not charge any fee at any stage of hiring. Shortlisted candidates hear back within ten working days.",0
Thandeka Solutions 213 is recruiting a Call Centre Agent based in Johannesburg. The role pays R8871/month depending on relevant experience. Responsibilities cover the standard scope of a call centre agent role at this level. Candidates should have a Grade 12 qualification and some relevant work history. Please apply directly through our LinkedIn page with an updated CV. Shortlisted candidates will be contacted for an interview within two weeks. No fees of any kind are charged during recruitment.,0
"A Software Developer position is now open at Thandeka (Pty) Ltd 21, Cape Town. The role pays R31338/month depending on relevant experience. Responsibilities cover the standard scope of a software developer role at this level. Candidates should have a Grade 12 qualification and some relevant work history. Interested candidates can send a CV through our listing on Pnet. We do not charge any fee at any stage of hiring. Shortlisted candidates hear back within ten working days.",0
We're looking for a Accountant to join Thandeka Retail 91 in Kimberley. The role pays R15858/month depending on relevant experience. The successful candidate will handle day-to-day accountant tasks for the team. Candidates should have a Grade 12 qualification and some relevant work history. Please apply directly through Indeed with an updated CV. Only shortlisted applicants will be contacted. This process is entirely free of charge to candidates.,0
"A Call Centre Agent position is now open at Sizwe (Pty) Ltd 688, Pretoria. Remuneration is R11013 per month, in line with industry norms. Duties include general call centre agent responsibilities as outlined in the attached job description. Candidates should have a Grade 12 qualification and some relevant work history. Interested candidates can send a CV through our listing on Pnet. Only shortlisted applicants will be contacted. This process is entirely free of charge to candidates.",0
"We're looking for a General Worker to join Thandeka Retail 245 in Cape Town. Salary offered is R5063 per month, negotiable based on experience. Duties include general general worker responsibilities as outlined in the attached job description. A completed Matric and prior experience in a similar role is preferred. Interested candidates can send a CV through our listing on Indeed. Shortlisted candidates will be contacted for an interview within two weeks. No fees of any kind are charged during recruitment.",0
Mpho (Pty) Ltd 182 is recruiting a Software Developer based in Durban. The role pays R36076/month depending on relevant experience. Responsibilities cover the standard scope of a software developer role at this level. A completed Matric and prior experience in a similar role is preferred. Please apply directly through our LinkedIn page with an updated CV. We do not charge any fee at any stage of hiring. Shortlisted candidates hear back within ten working days.,0
"Karabo Group 261 has a vacancy for a Cleaner in the Nelspruit area. The role pays R4894/month depending on relevant experience. Responsibilities cover the standard scope of a cleaner role at this level. Candidates should have a Grade 12 qualification and some relevant work history. To apply, submit your CV via our official careers page at careers.karabogroup261.co.za. Shortlisted candidates will be contacted for an interview within two weeks. No fees of any kind are charged during recruitment.",0
"Mpho (Pty) Ltd 408 is recruiting a General Worker based in Gqeberha. Remuneration is R4646 per month, in line with industry norms. The successful candidate will handle day-to-day general worker tasks for the team. A completed Matric and prior experience in a similar role is preferred. Interested candidates can send a CV through our listing on Careers24. We do not charge any fee at any stage of hiring. Shortlisted candidates hear back within ten working days.",0
"A Driver position is now open at Sizwe Solutions 94, Kimberley. The role pays R10412/month depending on relevant experience. Responsibilities cover the standard scope of a driver role at this level. Minimum requirement: Matric certificate, relevant experience preferred. Please apply directly through Careers24 with an updated CV. We do not charge any fee at any stage of hiring. Shortlisted candidates hear back within ten working days.",0
"Vuyo Logistics 390 is recruiting a Security Officer based in Bloemfontein. Remuneration is R7622 per month, in line with industry norms. Duties include general security officer responsibilities as outlined in the attached job description. A completed Matric and prior experience in a similar role is preferred. To apply, submit your CV via our official careers page at careers.vuyologistics390.co.za. Shortlisted candidates will be contacted for an interview within two weeks. No fees of any kind are charged during recruitment.",0
"Karabo (Pty) Ltd 616 is recruiting a Call Centre Agent based in Durban. Remuneration is R8863 per month, in line with industry norms. Duties include general call centre agent responsibilities as outlined in the attached job description. Minimum requirement: Matric certificate, relevant experience preferred. Please apply directly through our LinkedIn page with an updated CV. We do not charge any fee at any stage of hiring. Shortlisted candidates hear back within ten working days.",0
"We're looking for a Cashier to join Karabo Holdings 560 in Gqeberha. Remuneration is R7820 per month, in line with industry norms. The successful candidate will handle day-to-day cashier tasks for the team. Minimum requirement: Matric certificate, relevant experience preferred. Interested candidates can send a CV through our listing on Pnet. We do not charge any fee at any stage of hiring. Shortlisted candidates hear back within ten working days.",0
"We're looking for a Warehouse Assistant to join Nomvula Logistics 72 in Pretoria. Salary offered is R6792 per month, negotiable based on experience. Duties include general warehouse assistant responsibilities as outlined in the attached job description. A completed Matric and prior experience in a similar role is preferred. Interested candidates can send a CV through our listing on Indeed. We do not charge any fee at any stage of hiring. Shortlisted candidates hear back within ten working days.",0
"A Warehouse Assistant position is now open at Lerato (Pty) Ltd 56, Nelspruit. The role pays R6617/month depending on relevant experience. The successful candidate will handle day-to-day warehouse assistant tasks for the team. A completed Matric and prior experience in a similar role is preferred. Interested candidates can send a CV through our listing on Careers24. Only shortlisted applicants will be contacted. This process is entirely free of charge to candidates.",0
"A Administrator position is now open at Thandeka (Pty) Ltd 330, Polokwane. Salary offered is R13940 per month, negotiable based on experience. Duties include general administrator responsibilities as outlined in the attached job description. A completed Matric and prior experience in a similar role is preferred. Interested candidates can send a CV through our listing on our LinkedIn page. Only shortlisted applicants will be contacted. This process is entirely free of charge to candidates.",0
"Nomvula Solutions 289 has a vacancy for a Cleaner in the Polokwane area. Remuneration is R4889 per month, in line with industry norms. Responsibilities cover the standard scope of a cleaner role at this level. A completed Matric and prior experience in a similar role is preferred. Please apply directly through Pnet with an updated CV. Shortlisted candidates will be contacted for an interview within two weeks. No fees of any kind are charged during recruitment.",0
"Vuyo Holdings 659 is recruiting a Cashier based in Midrand. Salary offered is R6369 per month, negotiable based on experience. The successful candidate will handle day-to-day cashier tasks for the team. Minimum requirement: Matric certificate, relevant experience preferred. Please apply directly through Careers24 with an updated CV. Shortlisted candidates will be contacted for an interview within two weeks. No fees of any kind are charged during recruitment.",0
"We're looking for a Sales Representative to join Lerato Group 49 in Kimberley. Remuneration is R10145 per month, in line with industry norms. The successful candidate will handle day-to-day sales representative tasks for the team. Minimum requirement: Matric certificate, relevant experience preferred. To apply, submit your CV via our official careers page at careers.leratogroup49.co.za. Shortlisted candidates will be contacted for an interview within two weeks. No fees of any kind are charged during recruitment.",0
"We're looking for a Receptionist to join Nomvula (Pty) Ltd 216 in Nelspruit. Salary offered is R6710 per month, negotiable based on experience. Responsibilities cover the standard scope of a receptionist role at this level. Candidates should have a Grade 12 qualification and some relevant work history. To apply, submit your CV via our official careers page at careers.nomvula216.co.za. Only shortlisted applicants will be contacted. This process is entirely free of charge to candidates.",0
We're looking for a Call Centre Agent to join Thandeka Retail 132 in Johannesburg. The role pays R11686/month depending on relevant experience. Responsibilities cover the standard scope of a call centre agent role at this level. Candidates should have a Grade 12 qualification and some relevant work history. Interested candidates can send a CV through our listing on Careers24. Only shortlisted applicants will be contacted. This process is entirely free of charge to candidates.,0
Karabo (Pty) Ltd 582 has a vacancy for a Administrator in the Kimberley area. The role pays R9398/month depending on relevant experience. The successful candidate will handle day-to-day administrator tasks for the team. Candidates should have a Grade 12 qualification and some relevant work history. Please apply directly through Careers24 with an updated CV. We do not charge any fee at any stage of hiring. Shortlisted candidates hear back within ten working days.,0
"A IT Support Technician position is now open at Lerato Holdings 332, Bloemfontein. Salary offered is R14026 per month, negotiable based on experience. Duties include general it support technician responsibilities as outlined in the attached job description. Candidates should have a Grade 12 qualification and some relevant work history. Interested candidates can send a CV through our listing on Careers24. Only shortlisted applicants will be contacted. This process is entirely free of charge to candidates.",0
"A General Worker position is now open at Thandeka Group 463, Pretoria. Salary offered is R5041 per month, negotiable based on experience. The successful candidate will handle day-to-day general worker tasks for the team. Minimum requirement: Matric certificate, relevant experience preferred. To apply, submit your CV via our official careers page at careers.thandekagroup463.co.za. We do not charge any fee at any stage of hiring. Shortlisted candidates hear back within ten working days.",0
"A Call Centre Agent position is now open at Vuyo (Pty) Ltd 637, Bloemfontein. The role pays R7106/month depending on relevant experience. Responsibilities cover the standard scope of a call centre agent role at this level. Minimum requirement: Matric certificate, relevant experience preferred. Interested candidates can send a CV through our listing on Indeed. Shortlisted candidates will be contacted for an interview within two weeks. No fees of any kind are charged during recruitment.",0
"A Driver position is now open at Karabo Solutions 671, Nelspruit. Remuneration is R7135 per month, in line with industry norms. The successful candidate will handle day-to-day driver tasks for the team. Minimum requirement: Matric certificate, relevant experience preferred. Please apply directly through Pnet with an updated CV. Only shortlisted applicants will be contacted. This process is entirely free of charge to candidates.",0
"A Receptionist position is now open at Mpho Solutions 44, Bloemfontein. The role pays R7020/month depending on relevant experience. Responsibilities cover the standard scope of a receptionist role at this level. A completed Matric and prior experience in a similar role is preferred. Interested candidates can send a CV through our listing on Careers24. Shortlisted candidates will be contacted for an interview within two weeks. No fees of any kind are charged during recruitment.",0
"Vuyo Retail 337 has a vacancy for a Warehouse Assistant in the Polokwane area. Remuneration is R7926 per month, in line with industry norms. Duties include general warehouse assistant responsibilities as outlined in the attached job description. A completed Matric and prior experience in a similar role is preferred. Please apply directly through Indeed with an updated CV. We do not charge any fee at any stage of hiring. Shortlisted candidates hear back within ten working days.",0
"We're looking for a Warehouse Assistant to join Thandeka Retail 5 in Pretoria. The role pays R8385/month depending on relevant experience. Duties include general warehouse assistant responsibilities as outlined in the attached job description. Minimum requirement: Matric certificate, relevant experience preferred. To apply, submit your CV via our official careers page at careers.thandekaretail5.co.za. Only shortlisted applicants will be contacted. This process is entirely free of charge to candidates.",0
"Immediate opening for a Receptionist in Bloemfontein. To finalise your placement we require your ID number and banking details for the onboarding file. Reply as soon as possible, positions are filling up fast.",1
"Nomvula Retail 608 is recruiting a Sales Representative based in Durban. Remuneration is R8934 per month, in line with industry norms. The successful candidate will handle day-to-day sales representative tasks for the team. A completed Matric and prior experience in a similar role is preferred. Interested candidates can send a CV through our listing on Pnet. We do not charge any fee at any stage of hiring. Shortlisted candidates hear back within ten working days.",0
"Mpho Group 275 has a vacancy for a Warehouse Assistant in the Durban area. Remuneration is R7613 per month, in line with industry norms. Responsibilities cover the standard scope of a warehouse assistant role at this level. Candidates should have a Grade 12 qualification and some relevant work history. To apply, submit your CV via our official careers page at careers.mphogroup275.co.za. We do not charge any fee at any stage of hiring. Shortlisted candidates hear back within ten working days.",0
"Thandeka Retail 643 is recruiting a HR Assistant based in Nelspruit. The role pays R10480/month depending on relevant experience. The successful candidate will handle day-to-day hr assistant tasks for the team. Candidates should have a Grade 12 qualification and some relevant work history. To apply, submit your CV via our official careers page at careers.thandekaretail643.co.za. Only shortlisted applicants will be contacted. This process is entirely free of charge to candidates.",0
"Mpho (Pty) Ltd 464 is recruiting a IT Support Technician based in Gqeberha. The role pays R10639/month depending on relevant experience. The successful candidate will handle day-to-day it support technician tasks for the team. Minimum requirement: Matric certificate, relevant experience preferred. Please apply directly through Pnet with an updated CV. We do not charge any fee at any stage of hiring. Shortlisted candidates hear back within ten working days.",0
"Vuyo (Pty) Ltd 491 has a vacancy for a Call Centre Agent in the Cape Town area. Salary offered is R11217 per month, negotiable based on experience. The successful candidate will handle day-to-day call centre agent tasks for the team. Candidates should have a Grade 12 qualification and some relevant work history. Interested candidates can send a CV through our listing on Careers24. Shortlisted candidates will be contacted for an interview within two weeks. No fees of any kind are charged during recruitment.",0
"We're looking for a Cleaner to join Nomvula Logistics 675 in Kimberley. Remuneration is R4665 per month, in line with industry norms. Duties include general cleaner responsibilities as outlined in the attached job description. Candidates should have a Grade 12 qualification and some relevant work history. Interested candidates can send a CV through our listing on Indeed. We do not charge any fee at any stage of hiring. Shortlisted candidates hear back within ten working days.",0
"We're looking for a Administrator to join Lerato Retail 471 in Cape Town. Salary offered is R13126 per month, negotiable based on experience. Duties include general administrator responsibilities as outlined in the attached job description. A completed Matric and prior experience in a similar role is preferred. Interested candidates can send a CV through our listing on Indeed. We do not charge any fee at any stage of hiring. Shortlisted candidates hear back within ten working days.",0
"A Driver position is now open at Sizwe Logistics 83, Nelspruit. The role pays R8491/month depending on relevant experience. Duties include general driver responsibilities as outlined in the attached job description. A completed Matric and prior experience in a similar role is preferred. To apply, submit your CV via our official careers page at careers.sizwelogistics83.co.za. We do not charge any fee at any stage of hiring. Shortlisted candidates hear back within ten working days.",0
"A Warehouse Assistant position is now open at Karabo Solutions 29, Polokwane. Salary offered is R8243 per month, negotiable based on experience. The successful candidate will handle day-to-day warehouse assistant tasks for the team. A completed Matric and prior experience in a similar role is preferred. Interested candidates can send a CV through our listing on our LinkedIn page. Only shortlisted applicants will be contacted. This process is entirely free of charge to candidates.",0
We're looking for a Cleaner to join Karabo Group 157 in Nelspruit. The role pays R6360/month depending on relevant experience. Duties include general cleaner responsibilities as outlined in the attached job description. A completed Matric and prior experience in a similar role is preferred. Interested candidates can send a CV through our listing on Indeed. We do not charge any fee at any stage of hiring. Shortlisted candidates hear back within ten working days.,0
"We're looking for a Data Capturer to join Karabo Solutions 331 in Nelspruit. Salary offered is R9135 per month, negotiable based on experience. Responsibilities cover the standard scope of a data capturer role at this level. Candidates should have a Grade 12 qualification and some relevant work history. Interested candidates can send a CV through our listing on Careers24. Shortlisted candidates will be contacted for an interview within two weeks. No fees of any kind are charged during recruitment.",0
"Karabo Group 108 has a vacancy for a Receptionist in the Durban area. Remuneration is R9403 per month, in line with industry norms. The successful candidate will handle day-to-day receptionist tasks for the team. Candidates should have a Grade 12 qualification and some relevant work history. To apply, submit your CV via our official careers page at careers.karabogroup108.co.za. Only shortlisted applicants will be contacted. This process is entirely free of charge to candidates.",0
"A Sales Representative position is now open at Vuyo Solutions 604, Polokwane. The role pays R14514/month depending on relevant experience. Duties include general sales representative responsibilities as outlined in the attached job description. Minimum requirement: Matric certificate, relevant experience preferred. Interested candidates can send a CV through our listing on Pnet. Only shortlisted applicants will be contacted. This process is entirely free of charge to candidates.",0
"We're looking for a Warehouse Assistant to join Mpho Holdings 382 in Nelspruit. The role pays R6903/month depending on relevant experience. The successful candidate will handle day-to-day warehouse assistant tasks for the team. Minimum requirement: Matric certificate, relevant experience preferred. To apply, submit your CV via our official careers page at careers.mphoholdings382.co.za. Only shortlisted applicants will be contacted. This process is entirely free of charge to candidates.",0
"We're looking for a Receptionist to join Vuyo Retail 403 in Gqeberha. Remuneration is R6101 per month, in line with industry norms. Responsibilities cover the standard scope of a receptionist role at this level. A completed Matric and prior experience in a similar role is preferred. Please apply directly through Pnet with an updated CV. Only shortlisted applicants will be contacted. This process is entirely free of charge to candidates.",0
"Vuyo Retail 124 is recruiting a IT Support Technician based in Pretoria. Remuneration is R17048 per month, in line with industry norms. The successful candidate will handle day-to-day it support technician tasks for the team. A completed Matric and prior experience in a similar role is preferred. Please apply directly through Careers24 with an updated CV. Only shortlisted applicants will be contacted. This process is entirely free of charge to candidates.",0
Vuyo Logistics 696 has a vacancy for a Accountant in the Bloemfontein area. The role pays R27537/month depending on relevant experience. The successful candidate will handle day-to-day accountant tasks for the team. A completed Matric and prior experience in a similar role is preferred. Interested candidates can send a CV through our listing on Careers24. Shortlisted candidates will be contacted for an interview within two weeks. No fees of any kind are charged during recruitment.,0
"A Software Developer position is now open at Sizwe Solutions 697, Durban. Salary offered is R18080 per month, negotiable based on experience. The successful candidate will handle day-to-day software developer tasks for the team. A completed Matric and prior experience in a similar role is preferred. Interested candidates can send a CV through our listing on our LinkedIn page. Shortlisted candidates will be contacted for an interview within two weeks. No fees of any kind are charged during recruitment.",0
"Lerato Group 291 has a vacancy for a Software Developer in the Nelspruit area. Remuneration is R40158 per month, in line with industry norms. Responsibilities cover the standard scope of a software developer role at this level. Candidates should have a Grade 12 qualification and some relevant work history. Interested candidates can send a CV through our listing on Pnet. We do not charge any fee at any stage of hiring. Shortlisted candidates hear back within ten working days.",0
"Thandeka Logistics 26 is recruiting a Warehouse Assistant based in Cape Town. Remuneration is R6715 per month, in line with industry norms. Responsibilities cover the standard scope of a warehouse assistant role at this level. Minimum requirement: Matric certificate, relevant experience preferred. To apply, submit your CV via our official careers page at careers.thandekalogistics26.co.za. We do not charge any fee at any stage of hiring. Shortlisted candidates hear back within ten working days.",0
"Vuyo Retail 336 is recruiting a Warehouse Assistant based in Gqeberha. Salary offered is R6591 per month, negotiable based on experience. The successful candidate will handle day-to-day warehouse assistant tasks for the team. Candidates should have a Grade 12 qualification and some relevant work history. Interested candidates can send a CV through our listing on Careers24. Shortlisted candidates will be contacted for an interview within two weeks. No fees of any kind are charged during recruitment.",0
Mpho Solutions 96 is recruiting a Data Capturer based in Gqeberha. The role pays R7034/month depending on relevant experience. Duties include general data capturer responsibilities as outlined in the attached job description. A completed Matric and prior experience in a similar role is preferred. Interested candidates can send a CV through our listing on Pnet. We do not charge any fee at any stage of hiring. Shortlisted candidates hear back within ten working days.,0
"Karabo Logistics 693 is recruiting a Security Officer based in Nelspruit. Salary offered is R6736 per month, negotiable based on experience. Duties include general security officer responsibilities as outlined in the attached job description. Candidates should have a Grade 12 qualification and some relevant work history. Interested candidates can send a CV through our listing on Indeed. Shortlisted candidates will be contacted for an interview within two weeks. No fees of any kind are charged during recruitment.",0
"A HR Assistant position is now open at Vuyo Solutions 510, Gqeberha. Salary offered is R14086 per month, negotiable based on experience. Duties include general hr assistant responsibilities as outlined in the attached job description. Minimum requirement: Matric certificate, relevant experience preferred. To apply, submit your CV via our official careers page at careers.vuyosolutions510.co.za. Shortlisted candidates will be contacted for an interview within two weeks. No fees of any kind are charged during recruitment.",0
"Mpho Logistics 252 is recruiting a Data Capturer based in Bloemfontein. Salary offered is R6609 per month, negotiable based on experience. Responsibilities cover the standard scope of a data capturer role at this level. Minimum requirement: Matric certificate, relevant experience preferred. To apply, submit your CV via our official careers page at careers.mphologistics252.co.za. We do not charge any fee at any stage of hiring. Shortlisted candidates hear back within ten working days.",0
"A General Worker position is now open at Sizwe Logistics 78, Kimberley. The role pays R6345/month depending on relevant experience. The successful candidate will handle day-to-day general worker tasks for the team. A completed Matric and prior experience in a similar role is preferred. To apply, submit your CV via our official careers page at careers.sizwelogistics78.co.za. Shortlisted candidates will be contacted for an interview within two weeks. No fees of any kind are charged during recruitment.",0
"A Call Centre Agent position is now open at Thandeka Solutions 426, Bloemfontein. Remuneration is R11284 per month, in line with industry norms. Duties include general call centre agent responsibilities as outlined in the attached job description. Minimum requirement: Matric certificate, relevant experience preferred. To apply, submit your CV via our official careers page at careers.thandekasolutions426.co.za. We do not charge any fee at any stage of hiring. Shortlisted candidates hear back within ten working days.",0
"Thandeka Retail 749 is recruiting a Data Capturer based in Midrand. Remuneration is R11287 per month, in line with industry norms. The successful candidate will handle day-to-day data capturer tasks for the team. Minimum requirement: Matric certificate, relevant experience preferred. Interested candidates can send a CV through our listing on our LinkedIn page. Only shortlisted applicants will be contacted. This process is entirely free of charge to candidates.",0
"Mpho Logistics 584 has a vacancy for a IT Support Technician in the Bloemfontein area. Salary offered is R15185 per month, negotiable based on experience. The successful candidate will handle day-to-day it support technician tasks for the team. A completed Matric and prior experience in a similar role is preferred. Interested candidates can send a CV through our listing on our LinkedIn page. Only shortlisted applicants will be contacted. This process is entirely free of charge to candidates.",0
Karabo Group 538 has a vacancy for a Cashier in the Midrand area. The role pays R6503/month depending on relevant experience. Duties include general cashier responsibilities as outlined in the attached job description. A completed Matric and prior experience in a similar role is preferred. Interested candidates can send a CV through our listing on Careers24. We do not charge any fee at any stage of hiring. Shortlisted candidates hear back within ten working days.,0
Nomvula Holdings 4 is recruiting a Cashier based in Johannesburg. The role pays R8305/month depending on relevant experience. Duties include general cashier responsibilities as outlined in the attached job description. A completed Matric and prior experience in a similar role is preferred. Interested candidates can send a CV through our listing on Indeed. We do not charge any fee at any stage of hiring. Shortlisted candidates hear back within ten working days.,0
We're looking for a IT Support Technician to join Sizwe Group 597 in Cape Town. The role pays R15114/month depending on relevant experience. Responsibilities cover the standard scope of a it support technician role at this level. A completed Matric and prior experience in a similar role is preferred. Interested candidates can send a CV through our listing on our LinkedIn page. We do not charge any fee at any stage of hiring. Shortlisted candidates hear back within ten working days.,0
Vuyo Solutions 217 has a vacancy for a General Worker in the Kimberley area. The role pays R5464/month depending on relevant experience. The successful candidate will handle day-to-day general worker tasks for the team. A completed Matric and prior experience in a similar role is preferred. Please apply directly through Pnet with an updated CV. Only shortlisted applicants will be contacted. This process is entirely free of charge to candidates.,0
"We're looking for a Cleaner to join Sizwe Solutions 599 in Gqeberha. Remuneration is R5634 per month, in line with industry norms. Responsibilities cover the standard scope of a cleaner role at this level. A completed Matric and prior experience in a similar role is preferred. To apply, submit your CV via our official careers page at careers.sizwesolutions599.co.za. Shortlisted candidates will be contacted for an interview within two weeks. No fees of any kind are charged during recruitment.",0
"Nomvula (Pty) Ltd 679 has a vacancy for a Call Centre Agent in the Gqeberha area. The role pays R8173/month depending on relevant experience. The successful candidate will handle day-to-day call centre agent tasks for the team. A completed Matric and prior experience in a similar role is preferred. To apply, submit your CV via our official careers page at careers.nomvula679.co.za. Only shortlisted applicants will be contacted. This process is entirely free of charge to candidates.",0
"Karabo Group 576 is recruiting a HR Assistant based in Pretoria. Remuneration is R9480 per month, in line with industry norms. Responsibilities cover the standard scope of a hr assistant role at this level. Minimum requirement: Matric certificate, relevant experience preferred. Interested candidates can send a CV through our listing on our LinkedIn page. Only shortlisted applicants will be contacted. This process is entirely free of charge to candidates.",0
"A General Worker position is now open at Sizwe Solutions 279, Pretoria. Remuneration is R6904 per month, in line with industry norms. Duties include general general worker responsibilities as outlined in the attached job description. A completed Matric and prior experience in a similar role is preferred. Please apply directly through Indeed with an updated CV. We do not charge any fee at any stage of hiring. Shortlisted candidates hear back within ten working days.",0
"Nomvula Logistics 520 has a vacancy for a Call Centre Agent in the Pretoria area. Remuneration is R10595 per month, in line with industry norms. Duties include general call centre agent responsibilities as outlined in the attached job description. Minimum requirement: Matric certificate, relevant experience preferred. Interested candidates can send a CV through our listing on Careers24. We do not charge any fee at any stage of hiring. Shortlisted candidates hear back within ten working days.",0
"Mpho Solutions 172 has a vacancy for a General Worker in the Durban area. Salary offered is R6967 per month, negotiable based on experience. Duties include general general worker responsibilities as outlined in the attached job description. Candidates should have a Grade 12 qualification and some relevant work history. Please apply directly through Indeed with an updated CV. Only shortlisted applicants will be contacted. This process is entirely free of charge to candidates.",0
"We're looking for a HR Assistant to join Karabo Logistics 184 in Polokwane. Salary offered is R12238 per month, negotiable based on experience. Responsibilities cover the standard scope of a hr assistant role at this level. A completed Matric and prior experience in a similar role is preferred. To apply, submit your CV via our official careers page at careers.karabologistics184.co.za. We do not charge any fee at any stage of hiring. Shortlisted candidates hear back within ten working days.",0
"We're looking for a Software Developer to join Thandeka Solutions 290 in Nelspruit. Remuneration is R43745 per month, in line with industry norms. Duties include general software developer responsibilities as outlined in the attached job description. Minimum requirement: Matric certificate, relevant experience preferred. To apply, submit your CV via our official careers page at careers.thandekasolutions290.co.za. Shortlisted candidates will be contacted for an interview within two weeks. No fees of any kind are charged during recruitment.",0
"Lerato Retail 208 has a vacancy for a Sales Representative in the Polokwane area. Remuneration is R7647 per month, in line with industry norms. Responsibilities cover the standard scope of a sales representative role at this level. Minimum requirement: Matric certificate, relevant experience preferred. To apply, submit your CV via our official careers page at careers.leratoretail208.co.za. We do not charge any fee at any stage of hiring. Shortlisted candidates hear back within ten working days.",0
"A General Worker position is now open at Thandeka Solutions 95, Nelspruit. Remuneration is R5456 per month, in line with industry norms. Responsibilities cover the standard scope of a general worker role at this level. Candidates should have a Grade 12 qualification and some relevant work history. Please apply directly through Careers24 with an updated CV. Only shortlisted applicants will be contacted. This process is entirely free of charge to candidates.",0
"Karabo Holdings 357 has a vacancy for a HR Assistant in the Midrand area. Salary offered is R11889 per month, negotiable based on experience. Responsibilities cover the standard scope of a hr assistant role at this level. A completed Matric and prior experience in a similar role is preferred. To apply, submit your CV via our official careers page at careers.karaboholdings357.co.za. Shortlisted candidates will be contacted for an interview within two weeks. No fees of any kind are charged during recruitment.",0
"A HR Assistant position is now open at Karabo Retail 126, Polokwane. Salary offered is R10088 per month, negotiable based on experience. Duties include general hr assistant responsibilities as outlined in the attached job description. Minimum requirement: Matric certificate, relevant experience preferred. To apply, submit your CV via our official careers page at careers.karaboretail126.co.za. Shortlisted candidates will be contacted for an interview within two weeks. No fees of any kind are charged during recruitment.",0
Karabo Logistics 151 is recruiting a HR Assistant based in Nelspruit. The role pays R13721/month depending on relevant experience. The successful candidate will handle day-to-day hr assistant tasks for the team. Candidates should have a Grade 12 qualification and some relevant work history. Please apply directly through Indeed with an updated CV. Shortlisted candidates will be contacted for an interview within two weeks. No fees of any kind are charged during recruitment.,0
"We're looking for a Software Developer to join Thandeka Retail 737 in Durban. Remuneration is R35942 per month, in line with industry norms. Responsibilities cover the standard scope of a software developer role at this level. Minimum requirement: Matric certificate, relevant experience preferred. Please apply directly through our LinkedIn page with an updated CV. Only shortlisted applicants will be contacted. This process is entirely free of charge to candidates.",0
"Lerato Group 115 has a vacancy for a Receptionist in the Kimberley area. Salary offered is R7779 per month, negotiable based on experience. The successful candidate will handle day-to-day receptionist tasks for the team. Candidates should have a Grade 12 qualification and some relevant work history. Please apply directly through Indeed with an updated CV. Shortlisted candidates will be contacted for an interview within two weeks. No fees of any kind are charged during recruitment.",0
"A Driver position is now open at Karabo Logistics 504, Gqeberha. Remuneration is R7106 per month, in line with industry norms. The successful candidate will handle day-to-day driver tasks for the team. A completed Matric and prior experience in a similar role is preferred. Please apply directly through our LinkedIn page with an updated CV. We do not charge any fee at any stage of hiring. Shortlisted candidates hear back within ten working days.",0
"A Data Capturer position is now open at Nomvula Solutions 468, Cape Town. The role pays R9072/month depending on relevant experience. Duties include general data capturer responsibilities as outlined in the attached job description. Minimum requirement: Matric certificate, relevant experience preferred. Interested candidates can send a CV through our listing on Indeed. Only shortlisted applicants will be contacted. This process is entirely free of charge to candidates.",0
